path,size_bytes,ext
src/components/permissions/PowerShellPermissionRequest/PowerShellPermissionRequest.tsx,38696,.tsx
src/components/permissions/PowerShellPermissionRequest/powershellToolUseOptions.tsx,11950,.tsx
src/components/permissions/rules/AddPermissionRules.tsx,22020,.tsx
src/components/permissions/rules/AddWorkspaceDirectory.tsx,37741,.tsx
src/components/permissions/rules/PermissionRuleDescription.tsx,6900,.tsx
src/components/permissions/rules/PermissionRuleInput.tsx,16427,.tsx
src/components/permissions/rules/PermissionRuleList.tsx,118930,.tsx
src/components/permissions/rules/RecentDenialsTab.tsx,18857,.tsx
src/components/permissions/rules/RemoveWorkspaceDirectory.tsx,9757,.tsx
src/components/permissions/rules/WorkspaceTab.tsx,15172,.tsx
src/components/permissions/SandboxPermissionRequest.tsx,14272,.tsx
src/components/permissions/SedEditPermissionRequest/SedEditPermissionRequest.tsx,20862,.tsx
src/components/permissions/shellPermissionHelpers.tsx,22517,.tsx
src/components/permissions/SkillPermissionRequest/SkillPermissionRequest.tsx,36531,.tsx
src/components/permissions/useShellPermissionFeedback.ts,4605,.ts
src/components/permissions/utils.ts,660,.ts
src/components/permissions/WebFetchPermissionRequest/WebFetchPermissionRequest.tsx,22888,.tsx
src/components/permissions/WorkerBadge.tsx,3850,.tsx
src/components/permissions/WorkerPendingPermission.tsx,9365,.tsx
src/components/PrBadge.tsx,7703,.tsx
src/components/PressEnterToContinue.tsx,1526,.tsx
src/components/PromptInput/HistorySearchInput.tsx,5005,.tsx
src/components/PromptInput/inputModes.ts,731,.ts
src/components/PromptInput/inputPaste.ts,2693,.ts
src/components/PromptInput/IssueFlagBanner.tsx,1914,.tsx
src/components/PromptInput/Notifications.tsx,48104,.tsx
src/components/PromptInput/PromptInput.tsx,355032,.tsx
src/components/PromptInput/PromptInputFooter.tsx,33176,.tsx
src/components/PromptInput/PromptInputFooterLeftSide.tsx,87315,.tsx
src/components/PromptInput/PromptInputFooterSuggestions.tsx,34158,.tsx
src/components/PromptInput/PromptInputHelpMenu.tsx,32811,.tsx
src/components/PromptInput/PromptInputModeIndicator.tsx,11127,.tsx
src/components/PromptInput/PromptInputQueuedCommands.tsx,19587,.tsx
src/components/PromptInput/PromptInputStashNotice.tsx,2291,.tsx
src/components/PromptInput/SandboxPromptFooterHint.tsx,8031,.tsx
src/components/PromptInput/ShimmeredInput.tsx,16680,.tsx
src/components/PromptInput/useMaybeTruncateInput.ts,1468,.ts
src/components/PromptInput/usePromptInputPlaceholder.ts,2391,.ts
src/components/PromptInput/useShowFastIconHint.ts,696,.ts
src/components/PromptInput/useSwarmBanner.ts,5344,.ts
src/components/PromptInput/utils.ts,1744,.ts
src/components/PromptInput/VoiceIndicator.tsx,10810,.tsx
src/components/QuickOpenDialog.tsx,28556,.tsx
src/components/RemoteCallout.tsx,9978,.tsx
src/components/RemoteEnvironmentDialog.tsx,33519,.tsx
src/components/ResumeTask.tsx,38550,.tsx
src/components/sandbox/SandboxConfigTab.tsx,16895,.tsx
src/components/sandbox/SandboxDependenciesTab.tsx,17402,.tsx
src/components/sandbox/SandboxDoctorSection.tsx,6190,.tsx
src/components/sandbox/SandboxOverridesTab.tsx,20473,.tsx
src/components/sandbox/SandboxSettings.tsx,29988,.tsx
src/components/SandboxViolationExpandedView.tsx,11401,.tsx
src/components/ScrollKeybindingHandler.tsx,149202,.tsx
src/components/SearchBox.tsx,9421,.tsx
src/components/SentryErrorBoundary.ts,487,.ts
src/components/SessionBackgroundHint.tsx,13154,.tsx
src/components/SessionPreview.tsx,19227,.tsx
src/components/Settings/Config.tsx,271407,.tsx
src/components/Settings/Settings.tsx,18641,.tsx
src/components/Settings/Status.tsx,25871,.tsx
src/components/Settings/Usage.tsx,39524,.tsx
src/components/shell/ExpandShellOutputContext.tsx,3504,.tsx
src/components/shell/OutputLine.tsx,14388,.tsx
src/components/shell/ShellProgressMessage.tsx,14373,.tsx
src/components/shell/ShellTimeDisplay.tsx,5229,.tsx
src/components/ShowInIDEPrompt.tsx,17230,.tsx
src/components/SkillImprovementSurvey.tsx,15172,.tsx
src/components/skills/SkillsMenu.tsx,27508,.tsx
src/components/Spinner/FlashingChar.tsx,6310,.tsx
src/components/Spinner/GlimmerMessage.tsx,26955,.tsx
src/components/Spinner/index.ts,602,.ts
src/components/Spinner/ShimmerChar.tsx,3357,.tsx
src/components/Spinner/SpinnerAnimationRow.tsx,42767,.tsx
src/components/Spinner/SpinnerGlyph.tsx,10291,.tsx
src/components/Spinner/teammateSelectHint.ts,64,.ts
src/components/Spinner/TeammateSpinnerLine.tsx,38859,.tsx
src/components/Spinner/TeammateSpinnerTree.tsx,28052,.tsx
src/components/Spinner/useShimmerAnimation.ts,1236,.ts
src/components/Spinner/useStalledAnimation.ts,2500,.ts
src/components/Spinner/utils.ts,2261,.ts
src/components/Spinner.tsx,87940,.tsx
src/components/Stats.tsx,152782,.tsx
src/components/StatusLine.tsx,49465,.tsx
src/components/StatusNotices.tsx,5694,.tsx
src/components/StructuredDiff/colorDiff.ts,1395,.ts
src/components/StructuredDiff/Fallback.tsx,56579,.tsx
src/components/StructuredDiff.tsx,25007,.tsx
src/components/StructuredDiffList.tsx,4252,.tsx
src/components/TagTabs.tsx,20853,.tsx
src/components/TaskListV2.tsx,50200,.tsx
src/components/tasks/AsyncAgentDetailDialog.tsx,29805,.tsx
src/components/tasks/BackgroundTask.tsx,31248,.tsx
src/components/tasks/BackgroundTasksDialog.tsx,116395,.tsx
src/components/tasks/BackgroundTaskStatus.tsx,43375,.tsx
src/components/tasks/DreamDetailDialog.tsx,25889,.tsx
src/components/tasks/InProcessTeammateDetailDialog.tsx,31018,.tsx
src/components/tasks/RemoteSessionDetailDialog.tsx,96185,.tsx
src/components/tasks/RemoteSessionProgress.tsx,27859,.tsx
src/components/tasks/renderToolActivity.tsx,4414,.tsx
src/components/tasks/ShellDetailDialog.tsx,39167,.tsx
src/components/tasks/ShellProgress.tsx,7004,.tsx
src/components/tasks/taskStatusUtils.tsx,13548,.tsx
src/components/TeammateViewHeader.tsx,7415,.tsx
src/components/teams/TeamsDialog.tsx,94680,.tsx
src/components/teams/TeamStatus.tsx,6897,.tsx
src/components/TeleportError.tsx,18824,.tsx
src/components/TeleportProgress.tsx,16142,.tsx
src/components/TeleportRepoMismatchDialog.tsx,13046,.tsx
src/components/TeleportResumeWrapper.tsx,15381,.tsx
src/components/TeleportStash.tsx,15582,.tsx
src/components/TextInput.tsx,20998,.tsx
src/components/ThemePicker.tsx,35662,.tsx
src/components/ThinkingToggle.tsx,18209,.tsx
src/components/TokenWarning.tsx,21485,.tsx
src/components/ToolUseLoader.tsx,4843,.tsx
src/components/TrustDialog/TrustDialog.tsx,32481,.tsx
src/components/TrustDialog/utils.ts,7005,.ts
src/components/ui/OrderedList.tsx,7294,.tsx
src/components/ui/OrderedListItem.tsx,3477,.tsx
src/components/ui/TreeSelect.tsx,38964,.tsx
src/components/ValidationErrorsList.tsx,19567,.tsx
src/components/VimTextInput.tsx,16170,.tsx
src/components/VirtualMessageList.tsx,148516,.tsx
src/components/wizard/index.ts,328,.ts
src/components/wizard/useWizard.ts,447,.ts
src/components/wizard/WizardDialogLayout.tsx,6271,.tsx
src/components/wizard/WizardNavigationFooter.tsx,4246,.tsx
src/components/wizard/WizardProvider.tsx,18665,.tsx
src/components/WorkflowMultiselectDialog.tsx,14276,.tsx
src/components/WorktreeExitDialog.tsx,35484,.tsx
src/constants/apiLimits.ts,3443,.ts
src/constants/betas.ts,2218,.ts
src/constants/common.ts,1516,.ts
src/constants/cyberRiskInstruction.ts,1525,.ts
src/constants/errorIds.ts,476,.ts
src/constants/figures.ts,2063,.ts
src/constants/files.ts,2625,.ts
src/constants/github-app.ts,5347,.ts
src/constants/keys.ts,444,.ts
src/constants/messages.ts,49,.ts
src/constants/oauth.ts,8970,.ts
src/constants/outputStyles.ts,9886,.ts
src/constants/product.ts,2563,.ts
src/constants/prompts.ts,54320,.ts
src/constants/querySource.ts,33,.ts
src/constants/spinnerVerbs.ts,3453,.ts
src/constants/system.ts,3859,.ts
src/constants/systemPromptSections.ts,1794,.ts
src/constants/toolLimits.ts,2169,.ts
src/constants/tools.ts,4690,.ts
src/constants/turnCompletionVerbs.ts,269,.ts
src/constants/xml.ts,3325,.ts
src/context/fpsMetrics.tsx,3158,.tsx
src/context/mailbox.tsx,3436,.tsx
src/context/modalContext.tsx,6266,.tsx
src/context/notifications.tsx,33050,.tsx
src/context/overlayContext.tsx,14123,.tsx
src/context/promptOverlayContext.tsx,12138,.tsx
src/context/QueuedMessageContext.tsx,5598,.tsx
src/context/stats.tsx,22006,.tsx
src/context/voice.tsx,8784,.tsx
src/context.ts,6446,.ts
src/coordinator/coordinatorMode.ts,19020,.ts
src/cost-tracker.ts,10706,.ts
src/costHook.ts,617,.ts
src/dialogLaunchers.tsx,22948,.tsx
src/entrypoints/agentSdkTypes.ts,13076,.ts
src/entrypoints/cli.tsx,39476,.tsx
src/entrypoints/init.ts,14849,.ts
src/entrypoints/mcp.ts,6270,.ts
src/entrypoints/sandboxTypes.ts,5735,.ts
src/entrypoints/sdk/controlSchemas.ts,19554,.ts
src/entrypoints/sdk/controlTypes.ts,113,.ts
src/entrypoints/sdk/coreSchemas.ts,56493,.ts
src/entrypoints/sdk/coreTypes.generated.ts,150,.ts
src/entrypoints/sdk/coreTypes.ts,1466,.ts
src/entrypoints/sdk/runtimeTypes.ts,1020,.ts
src/entrypoints/sdk/settingsTypes.generated.ts,50,.ts
src/entrypoints/sdk/toolTypes.ts,47,.ts
src/history.ts,14081,.ts
src/hooks/fileSuggestions.ts,27152,.ts
src/hooks/notifs/useAutoModeUnavailableNotification.ts,1965,.ts
src/hooks/notifs/useCanSwitchToExistingSubscription.tsx,7274,.tsx
src/hooks/notifs/useDeprecationWarningNotification.tsx,4605,.tsx
src/hooks/notifs/useFastModeNotification.tsx,14961,.tsx
src/hooks/notifs/useIDEStatusIndicator.tsx,20764,.tsx
src/hooks/notifs/useInstallMessages.tsx,3180,.tsx
src/hooks/notifs/useLspInitializationNotification.tsx,16569,.tsx
src/hooks/notifs/useMcpConnectivityStatus.tsx,14710,.tsx
src/hooks/notifs/useModelMigrationNotifications.tsx,6988,.tsx
src/hooks/notifs/useNpmDeprecationNotification.tsx,3602,.tsx
src/hooks/notifs/usePluginAutoupdateNotification.tsx,9015,.tsx
src/hooks/notifs/usePluginInstallationStatus.tsx,12012,.tsx
src/hooks/notifs/useRateLimitWarningNotification.tsx,12250,.tsx
src/hooks/notifs/useSettingsErrors.tsx,6756,.tsx
src/hooks/notifs/useStartupNotification.ts,1278,.ts
src/hooks/notifs/useTeammateShutdownNotification.ts,2296,.ts
src/hooks/renderPlaceholder.ts,1280,.ts
src/hooks/toolPermission/handlers/coordinatorHandler.ts,2374,.ts
src/hooks/toolPermission/handlers/interactiveHandler.ts,20194,.ts
src/hooks/toolPermission/handlers/swarmWorkerHandler.ts,5537,.ts
src/hooks/toolPermission/PermissionContext.ts,12768,.ts
src/hooks/toolPermission/permissionLogging.ts,7286,.ts
src/hooks/unifiedSuggestions.ts,5837,.ts
src/hooks/useAfterFirstRender.ts,485,.ts
src/hooks/useApiKeyVerification.ts,2678,.ts
src/hooks/useArrowKeyHistory.tsx,34135,.tsx
src/hooks/useAssistantHistory.ts,9228,.ts
src/hooks/useAwaySummary.ts,3835,.ts
src/hooks/useBackgroundTaskNavigation.ts,8553,.ts
src/hooks/useBlink.ts,1279,.ts
src/hooks/useCancelRequest.ts,10127,.ts
src/hooks/useCanUseTool.tsx,40206,.tsx
src/hooks/useChromeExtensionNotification.tsx,6779,.tsx
src/hooks/useClaudeCodeHintRecommendation.tsx,15388,.tsx
src/hooks/useClipboardImageHint.ts,2458,.ts
src/hooks/useCommandKeybindings.tsx,11023,.tsx
src/hooks/useCommandQueue.ts,543,.ts
src/hooks/useCopyOnSelect.ts,4287,.ts
src/hooks/useDeferredHookMessages.ts,1499,.ts
src/hooks/useDiffData.ts,2839,.ts
src/hooks/useDiffInIDE.ts,9867,.ts
src/hooks/useDirectConnect.ts,7504,.ts
src/hooks/useDoublePress.ts,1651,.ts
src/hooks/useDynamicConfig.ts,703,.ts
src/hooks/useElapsedTime.ts,1226,.ts
src/hooks/useExitOnCtrlCD.ts,3226,.ts
src/hooks/useExitOnCtrlCDWithKeybindings.ts,948,.ts
src/hooks/useFileHistorySnapshotInit.ts,767,.ts
src/hooks/useGlobalKeybindings.tsx,31213,.tsx
src/hooks/useHistorySearch.ts,9488,.ts
src/hooks/useIdeAtMentioned.ts,2217,.ts
src/hooks/useIdeConnectionStatus.ts,981,.ts
src/hooks/useIDEIntegration.tsx,10517,.tsx
src/hooks/useIdeLogging.ts,1201,.ts
src/hooks/useIdeSelection.ts,4349,.ts
src/hooks/useInboxPoller.ts,34375,.ts
src/hooks/useInputBuffer.ts,3386,.ts
src/hooks/useIssueFlagBanner.ts,3828,.ts
src/hooks/useLogMessages.ts,5710,.ts
src/hooks/useLspPluginRecommendation.tsx,21588,.tsx
src/hooks/useMailboxBridge.ts,716,.ts
src/hooks/useMainLoopModel.ts,1509,.ts
src/hooks/useManagePlugins.ts,11888,.ts
src/hooks/useMemoryUsage.ts,1293,.ts
src/hooks/useMergedClients.ts,745,.ts
src/hooks/useMergedCommands.ts,423,.ts
src/hooks/useMergedTools.ts,1645,.ts
src/hooks/useMinDisplayTime.ts,1010,.ts
src/hooks/useNotifyAfterTimeout.ts,2471,.ts
src/hooks/useOfficialMarketplaceNotification.tsx,7299,.tsx
src/hooks/usePasteHandler.ts,10146,.ts
src/hooks/usePluginRecommendationBase.tsx,11418,.tsx
src/hooks/usePromptsFromClaudeInChrome.tsx,11623,.tsx
src/hooks/usePromptSuggestion.ts,5315,.ts
src/hooks/usePrStatus.ts,3202,.ts
src/hooks/useQueueProcessor.ts,2547,.ts
src/hooks/useRemoteSession.ts,23010,.ts
src/hooks/useReplBridge.tsx,115652,.tsx
src/hooks/useScheduledTasks.ts,5975,.ts
src/hooks/useSearchInput.ts,10327,.ts
src/hooks/useSessionBackgrounding.ts,4944,.ts
src/hooks/useSettings.ts,618,.ts
src/hooks/useSettingsChange.ts,946,.ts
src/hooks/useSkillImprovementSurvey.ts,3528,.ts
src/hooks/useSkillsChange.ts,2084,.ts
src/hooks/useSSHSession.ts,8316,.ts
src/hooks/useSwarmInitialization.ts,3151,.ts
src/hooks/useSwarmPermissionPoller.ts,9617,.ts
src/hooks/useTaskListWatcher.ts,6822,.ts
src/hooks/useTasksV2.ts,8808,.ts
src/hooks/useTeammateViewAutoExit.ts,2189,.ts
src/hooks/useTeleportResume.tsx,9840,.tsx
src/hooks/useTerminalSize.ts,354,.ts
src/hooks/useTextInput.ts,17027,.ts
src/hooks/useTimeout.ts,362,.ts
src/hooks/useTurnDiffs.ts,6686,.ts
src/hooks/useTypeahead.tsx,212610,.tsx
src/hooks/useUpdateNotification.ts,982,.ts
src/hooks/useVimInput.ts,9741,.ts
src/hooks/useVirtualScroll.ts,35122,.ts
src/hooks/useVoice.ts,45802,.ts
src/hooks/useVoiceEnabled.ts,1134,.ts
src/hooks/useVoiceIntegration.tsx,99464,.tsx
src/ink/Ansi.tsx,33264,.tsx
src/ink/bidi.ts,4290,.ts
src/ink/clearTerminal.ts,1901,.ts
src/ink/colorize.ts,7647,.ts
src/ink/components/AlternateScreen.tsx,10377,.tsx
src/ink/components/App.tsx,98330,.tsx
src/ink/components/AppContext.ts,523,.ts
src/ink/components/Box.tsx,21652,.tsx
src/ink/components/Button.tsx,16523,.tsx
src/ink/components/ClockContext.tsx,12091,.tsx
src/ink/components/CursorDeclarationContext.ts,1119,.ts
src/ink/components/ErrorOverview.tsx,15405,.tsx
src/ink/components/Link.tsx,3556,.tsx
src/ink/components/Newline.tsx,2356,.tsx
src/ink/components/NoSelect.tsx,5899,.tsx
src/ink/components/RawAnsi.tsx,5157,.tsx
src/ink/components/ScrollBox.tsx,31814,.tsx
src/ink/components/Spacer.tsx,1563,.tsx
src/ink/components/StdinContext.ts,1678,.ts
src/ink/components/TerminalFocusContext.tsx,5955,.tsx
src/ink/components/TerminalSizeContext.tsx,983,.tsx
src/ink/components/Text.tsx,16811,.tsx
src/ink/constants.ts,107,.ts
src/ink/dom.ts,15126,.ts
src/ink/events/click-event.ts,1332,.ts
src/ink/events/dispatcher.ts,6004,.ts
src/ink/events/emitter.ts,1125,.ts
src/ink/events/event-handlers.ts,2202,.ts
src/ink/events/event.ts,250,.ts
src/ink/events/focus-event.ts,687,.ts
src/ink/events/input-event.ts,7306,.ts
src/ink/events/keyboard-event.ts,1765,.ts
src/ink/events/terminal-event.ts,2526,.ts
src/ink/events/terminal-focus-event.ts,512,.ts
src/ink/focus.ts,5142,.ts
src/ink/frame.ts,4209,.ts
src/ink/get-max-width.ts,1149,.ts
src/ink/global.d.ts,10,.ts
src/ink/hit-test.ts,4228,.ts
src/ink/hooks/use-animation-frame.ts,1933,.ts
src/ink/hooks/use-app.ts,251,.ts
src/ink/hooks/use-declared-cursor.ts,2996,.ts
src/ink/hooks/use-input.ts,3107,.ts
src/ink/hooks/use-interval.ts,1796,.ts
src/ink/hooks/use-search-highlight.ts,2158,.ts
src/ink/hooks/use-selection.ts,4421,.ts
src/ink/hooks/use-stdin.ts,232,.ts
src/ink/hooks/use-tab-status.ts,2175,.ts
src/ink/hooks/use-terminal-focus.ts,556,.ts
src/ink/hooks/use-terminal-title.ts,1020,.ts
src/ink/hooks/use-terminal-viewport.ts,3977,.ts
src/ink/ink.tsx,251886,.tsx
src/ink/instances.ts,410,.ts
src/ink/layout/engine.ts,177,.ts
src/ink/layout/geometry.ts,2471,.ts
src/ink/layout/node.ts,4346,.ts
src/ink/layout/yoga.ts,7400,.ts
src/ink/line-width-cache.ts,734,.ts
src/ink/log-update.ts,27210,.ts
src/ink/measure-element.ts,419,.ts
src/ink/measure-text.ts,1138,.ts
src/ink/node-cache.ts,1654,.ts
src/ink/optimizer.ts,2588,.ts
src/ink/output.ts,26183,.ts
src/ink/parse-keypress.ts,23458,.ts
src/ink/reconciler.ts,14594,.ts
src/ink/render-border.ts,6642,.ts
src/ink/render-node-to-output.ts,63281,.ts
src/ink/render-to-screen.ts,8570,.ts
src/ink/renderer.ts,7665,.ts
src/ink/root.ts,4600,.ts
src/ink/screen.ts,49323,.ts
src/ink/searchHighlight.ts,3325,.ts
src/ink/selection.ts,34933,.ts
src/ink/squash-text-nodes.ts,2293,.ts
src/ink/stringWidth.ts,7156,.ts
src/ink/styles.ts,20889,.ts
src/ink/supports-hyperlinks.ts,1596,.ts
src/ink/tabstops.ts,1113,.ts
src/ink/terminal-focus-state.ts,1305,.ts
src/ink/terminal-querier.ts,7843,.ts
src/ink/terminal.ts,8190,.ts
src/ink/termio/ansi.ts,1490,.ts
src/ink/termio/csi.ts,8677,.ts
src/ink/termio/dec.ts,1935,.ts
src/ink/termio/esc.ts,1444,.ts
src/ink/termio/osc.ts,16842,.ts
src/ink/termio/parser.ts,11546,.ts
src/ink/termio/sgr.ts,6400,.ts
src/ink/termio/tokenize.ts,9284,.ts
src/ink/termio/types.ts,7076,.ts
src/ink/termio.ts,1036,.ts
src/ink/useTerminalNotification.ts,3857,.ts
src/ink/warn.ts,295,.ts
src/ink/widest-line.ts,434,.ts
src/ink/wrap-text.ts,1806,.ts
src/ink/wrapAnsi.ts,383,.ts
src/ink.ts,3887,.ts
src/interactiveHelpers.tsx,57424,.tsx
src/keybindings/defaultBindings.ts,11635,.ts
src/keybindings/KeybindingContext.tsx,26000,.tsx
src/keybindings/KeybindingProviderSetup.tsx,41452,.tsx
src/keybindings/loadUserBindings.ts,14551,.ts
src/keybindings/match.ts,3797,.ts
src/keybindings/parser.ts,4972,.ts
src/keybindings/reservedShortcuts.ts,3610,.ts
src/keybindings/resolver.ts,7087,.ts
src/keybindings/schema.ts,6269,.ts
src/keybindings/shortcutFormat.ts,2575,.ts
src/keybindings/template.ts,1721,.ts
src/keybindings/types.ts,182,.ts
src/keybindings/useKeybinding.ts,6862,.ts
src/keybindings/useShortcutDisplay.ts,2510,.ts
src/keybindings/validate.ts,13667,.ts
src/main.tsx,804040,.tsx
src/memdir/findRelevantMemories.ts,5305,.ts
src/memdir/memdir.ts,21174,.ts
src/memdir/memoryAge.ts,1931,.ts
src/memdir/memoryScan.ts,3105,.ts
src/memdir/memoryTypes.ts,22866,.ts
src/memdir/paths.ts,10668,.ts
src/memdir/teamMemPaths.ts,11691,.ts
src/memdir/teamMemPrompts.ts,5998,.ts
src/migrations/migrateAutoUpdatesToSettings.ts,1953,.ts
src/migrations/migrateBypassPermissionsAcceptedToSettings.ts,1262,.ts
src/migrations/migrateEnableAllProjectMcpServersToSettings.ts,3977,.ts
src/migrations/migrateFennecToOpus.ts,1372,.ts
src/migrations/migrateLegacyOpusToCurrent.ts,1974,.ts
src/migrations/migrateOpusToOpus1m.ts,1347,.ts
src/migrations/migrateReplBridgeEnabledToRemoteControlAtStartup.ts,1000,.ts
src/migrations/migrateSonnet1mToSonnet45.ts,1582,.ts
src/migrations/migrateSonnet45ToSonnet46.ts,2055,.ts
src/migrations/resetAutoModeOptInForDefaultOffer.ts,2106,.ts
src/migrations/resetProToOpusDefault.ts,1550,.ts
src/moreright/useMoreRight.tsx,3535,.tsx
src/native-ts/color-diff/index.ts,30042,.ts
src/native-ts/file-index/index.ts,12006,.ts
src/native-ts/yoga-layout/enums.ts,2823,.ts
src/native-ts/yoga-layout/index.ts,83377,.ts
src/outputStyles/loadOutputStylesDir.ts,3438,.ts
src/plugins/builtinPlugins.ts,4980,.ts
src/plugins/bundled/index.ts,843,.ts
src/projectOnboardingState.ts,2337,.ts
src/query/config.ts,1808,.ts
src/query/deps.ts,1445,.ts
src/query/stopHooks.ts,17290,.ts
src/query/tokenBudget.ts,2320,.ts
src/query.ts,68683,.ts
src/QueryEngine.ts,46630,.ts
src/remote/remotePermissionBridge.ts,2378,.ts
src/remote/RemoteSessionManager.ts,9320,.ts
src/remote/sdkMessageAdapter.ts,9060,.ts
src/remote/SessionsWebSocket.ts,12505,.ts
src/replLauncher.tsx,3517,.tsx
src/schemas/hooks.ts,7884,.ts
src/screens/Doctor.tsx,73277,.tsx
src/screens/REPL.tsx,895850,.tsx
src/screens/ResumeConversation.tsx,59682,.tsx
src/server/createDirectConnectSession.ts,2193,.ts
src/server/directConnectManager.ts,5898,.ts
src/server/types.ts,1466,.ts
src/services/AgentSummary/agentSummary.ts,6407,.ts
src/services/analytics/config.ts,1237,.ts
src/services/analytics/datadog.ts,9101,.ts
src/services/analytics/firstPartyEventLogger.ts,14702,.ts
src/services/analytics/firstPartyEventLoggingExporter.ts,26362,.ts
src/services/analytics/growthbook.ts,40526,.ts
src/services/analytics/index.ts,5542,.ts
src/services/analytics/metadata.ts,32617,.ts
src/services/analytics/sink.ts,3542,.ts
src/services/analytics/sinkKillswitch.ts,1063,.ts
src/services/api/adminRequests.ts,3208,.ts
src/services/api/bootstrap.ts,4812,.ts
src/services/api/claude.ts,125779,.ts
src/services/api/client.ts,16637,.ts
src/services/api/dumpPrompts.ts,7332,.ts
src/services/api/emptyUsage.ts,712,.ts
src/services/api/errors.ts,41735,.ts
src/services/api/errorUtils.ts,8405,.ts
src/services/api/filesApi.ts,21494,.ts
src/services/api/firstTokenDate.ts,1765,.ts
src/services/api/grove.ts,11543,.ts
src/services/api/logging.ts,24191,.ts
src/services/api/metricsOptOut.ts,5355,.ts
src/services/api/openaiCompat.ts,17716,.ts
src/services/api/overageCreditGrant.ts,4913,.ts
src/services/api/promptCacheBreakDetection.ts,26288,.ts
src/services/api/referral.ts,7985,.ts
src/services/api/sessionIngress.ts,17055,.ts
src/services/api/ultrareviewQuota.ts,1219,.ts
src/services/api/usage.ts,1685,.ts
src/services/api/withRetry.ts,28238,.ts
src/services/autoDream/autoDream.ts,11259,.ts
src/services/autoDream/config.ts,892,.ts
src/services/autoDream/consolidationLock.ts,4548,.ts
src/services/autoDream/consolidationPrompt.ts,3225,.ts
src/services/awaySummary.ts,2671,.ts
src/services/claudeAiLimits.ts,16803,.ts
src/services/claudeAiLimitsHook.ts,515,.ts
src/services/compact/apiMicrocompact.ts,4996,.ts
src/services/compact/autoCompact.ts,12905,.ts
src/services/compact/compact.ts,60814,.ts
src/services/compact/compactWarningHook.ts,568,.ts
src/services/compact/compactWarningState.ts,693,.ts
src/services/compact/grouping.ts,2794,.ts
src/services/compact/microCompact.ts,19544,.ts
src/services/compact/postCompactCleanup.ts,3778,.ts
src/services/compact/prompt.ts,16278,.ts
src/services/compact/sessionMemoryCompact.ts,21058,.ts
src/services/compact/timeBasedMCConfig.ts,1766,.ts
src/services/diagnosticTracking.ts,12315,.ts
src/services/extractMemories/extractMemories.ts,21684,.ts
src/services/extractMemories/prompts.ts,7673,.ts
src/services/internalLogging.ts,2799,.ts
src/services/lsp/config.ts,2857,.ts
src/services/lsp/LSPClient.ts,14361,.ts
src/services/lsp/LSPDiagnosticRegistry.ts,11957,.ts
src/services/lsp/LSPServerInstance.ts,16864,.ts
src/services/lsp/LSPServerManager.ts,13394,.ts
src/services/lsp/manager.ts,10067,.ts
src/services/lsp/passiveFeedback.ts,11190,.ts
src/services/MagicDocs/magicDocs.ts,7683,.ts
src/services/MagicDocs/prompts.ts,5595,.ts
src/services/mcp/auth.ts,88879,.ts
src/services/mcp/channelAllowlist.ts,2838,.ts
src/services/mcp/channelNotification.ts,12540,.ts
src/services/mcp/channelPermissions.ts,8981,.ts
src/services/mcp/claudeai.ts,6126,.ts
src/services/mcp/client.ts,119060,.ts
src/services/mcp/config.ts,51130,.ts
src/services/mcp/elicitationHandler.ts,10166,.ts
src/services/mcp/envExpansion.ts,1047,.ts
src/services/mcp/headersHelper.ts,4718,.ts
src/services/mcp/InProcessTransport.ts,1772,.ts
src/services/mcp/MCPConnectionManager.tsx,8186,.tsx
src/services/mcp/mcpStringUtils.ts,3968,.ts
src/services/mcp/normalization.ts,879,.ts
src/services/mcp/oauthPort.ts,2325,.ts
src/services/mcp/officialRegistry.ts,2148,.ts
src/services/mcp/SdkControlTransport.ts,4503,.ts
src/services/mcp/types.ts,6962,.ts
src/services/mcp/useManageMCPConnections.ts,44866,.ts
src/services/mcp/utils.ts,17931,.ts
src/services/mcp/vscodeSdkMcp.ts,3703,.ts
src/services/mcp/xaa.ts,18286,.ts
src/services/mcp/xaaIdpLogin.ts,16271,.ts
src/services/mcpServerApproval.tsx,6400,.tsx
src/services/mockRateLimits.ts,29698,.ts
src/services/notifier.ts,4256,.ts
src/services/oauth/auth-code-listener.ts,6650,.ts
src/services/oauth/client.ts,18254,.ts
src/services/oauth/crypto.ts,566,.ts
src/services/oauth/getOauthProfile.ts,1611,.ts
src/services/oauth/index.ts,6554,.ts
src/services/plugins/pluginCliCommands.ts,10894,.ts
src/services/plugins/PluginInstallationManager.ts,6017,.ts
src/services/plugins/pluginOperations.ts,35619,.ts
src/services/policyLimits/index.ts,18064,.ts
src/services/policyLimits/types.ts,792,.ts
src/services/preventSleep.ts,4586,.ts
src/services/PromptSuggestion/promptSuggestion.ts,17065,.ts
src/services/PromptSuggestion/speculation.ts,30680,.ts
src/services/rateLimitMessages.ts,10858,.ts
src/services/rateLimitMocking.ts,4420,.ts
src/services/remoteManagedSettings/index.ts,20911,.ts
src/services/remoteManagedSettings/securityCheck.tsx,10513,.tsx
src/services/remoteManagedSettings/syncCache.ts,4229,.ts
src/services/remoteManagedSettings/syncCacheState.ts,4004,.ts
src/services/remoteManagedSettings/types.ts,1060,.ts
src/services/SessionMemory/prompts.ts,12629,.ts
src/services/SessionMemory/sessionMemory.ts,16561,.ts
src/services/SessionMemory/sessionMemoryUtils.ts,6110,.ts
